Extractant_conc_M,Volume_fraction_A,Volume_fraction_B,Acid_conc_M,Temperature_K,Log_metal_conc_mM,New_extractants_SMILES,Pred_class,Solvent_A_name,Metal_name
0.05,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.05,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.05,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.05,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.1,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,1-octanol,Am(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,1-octanol,Eu(III)
0.1,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,1-octanol,Am(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,1-octanol,Eu(III)
0.1,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,0.5,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,2.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,2.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,2.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,2.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.1,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.1,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.2,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.2,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.2,1,0,0.5,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.2,1,0,0.5,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.2,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.2,1,0,0.5,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.2,1,0,0.5,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.2,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.2,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.2,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.2,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,n-dodecane,Am(III)
0.2,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,n-dodecane,Eu(III)
0.2,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,0.5,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,0.5,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,0.5,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,0.5,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,0.5,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,2.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,2.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,2.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,2.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.2,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,2,kerosene,Am(III)
0.2,1,0,3.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCN,0,kerosene,Eu(III)
0.05,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,n-dodecane,Am(III)
0.05,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,n-dodecane,Eu(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,n-dodecane,Am(III)
0.05,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,n-dodecane,Eu(III)
0.05,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,n-dodecane,Am(III)
0.05,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,n-dodecane,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,n-dodecane,Am(III)
0.05,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,n-dodecane,Eu(III)
0.05,1,0,3.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,n-dodecane,Am(III)
0.05,1,0,3.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,n-dodecane,Eu(III)
0.05,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.05,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.05,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.05,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.05,1,0,1.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.05,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.05,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.05,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.1,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,n-dodecane,Am(III)
0.1,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,n-dodecane,Eu(III)
0.1,1,0,1.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,n-dodecane,Am(III)
0.1,1,0,1.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,n-dodecane,Eu(III)
0.1,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,n-dodecane,Am(III)
0.1,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,n-dodecane,Eu(III)
0.1,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,n-dodecane,Am(III)
0.1,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,n-dodecane,Eu(III)
0.1,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.1,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.1,1,0,2.0,298,-1.3010299956639813,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,2,1-octanol,Am(III)
0.1,1,0,2.0,298,-8.0,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)CC(=O)NCC,0,1-octanol,Eu(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,2,n-dodecane,Am(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,0,n-dodecane,Eu(III)
0.2,1,0,1.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,2,n-dodecane,Am(III)
0.2,1,0,1.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,0,n-dodecane,Eu(III)
0.2,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,2,n-dodecane,Am(III)
0.2,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,0,n-dodecane,Eu(III)
0.2,1,0,2.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,2,n-dodecane,Am(III)
0.2,1,0,2.0,298,-1.3010299956639813,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,0,n-dodecane,Eu(III)
0.2,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,2,n-dodecane,Am(III)
0.2,1,0,3.0,298,-8.0,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCCNCCO,0,n-dodecane,Eu(III)
